player_name,team_abbreviation,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
Mo Williams,UTA,21.0,185.42,83.91452,57,5.0,1.3,1.3,-6.6,0.035,0.08,0.2239999999999999,0.433,0.196,2003-04
Michael Stewart,BOS,29.0,208.28,104.32616,25,0.5,1.2,0.0,-15.9,0.0579999999999999,0.168,0.05,0.472,0.0,2003-04
Jon Barry,DEN,34.0,195.58,95.25432,57,6.2,2.2,2.6,0.3,0.024,0.1009999999999999,0.152,0.535,0.217,2003-04
Brian Cardinal,GSW,27.0,203.2,111.13004,76,9.6,4.2,1.4,3.7,0.07,0.156,0.1889999999999999,0.626,0.106,2003-04
Aaron McKie,PHI,32.0,195.58,94.800728,68,2.2,2.5,1.5,0.2,0.019,0.155,0.07,0.51,0.135,2004-05
Michael Redd,MIL,25.0,198.12,97.068688,75,23.0,4.2,2.3,-4.0,0.0289999999999999,0.099,0.2739999999999999,0.536,0.1119999999999999,2004-05
Michael Olowokandi,MIN,30.0,213.36,122.46984,62,5.9,5.2,0.5,-1.2,0.1009999999999999,0.1969999999999999,0.173,0.48,0.038,2004-05
Michael Finley,DAL,32.0,200.66,102.0582,64,15.7,4.1,2.6,8.2,0.022,0.099,0.195,0.519,0.111,2004-05
Michael Doleac,MIA,28.0,210.82,118.841104,80,4.0,3.2,0.6,3.1,0.077,0.186,0.155,0.46,0.065,2004-05
Michael Curry,IND,36.0,195.58,95.25432,18,1.7,1.5,0.8,-11.7,0.036,0.088,0.073,0.461,0.107,2004-05
Michael Bradley,PHI,26.0,205.74,102.965384,18,1.8,1.6,0.3,2.8,0.081,0.177,0.126,0.6,0.068,2004-05
Metta World Peace,IND,25.0,200.66,111.583632,7,24.6,6.4,3.1,7.0,0.037,0.144,0.259,0.608,0.1639999999999999,2004-05
Melvin Ely,CHA,27.0,208.28,118.38751200000002,79,7.3,4.1,1.0,-3.9,0.095,0.133,0.2019999999999999,0.465,0.078,2004-05
Mehmet Okur,UTA,26.0,210.82,112.944408,82,12.9,7.5,2.0,-5.8,0.1009999999999999,0.23,0.213,0.569,0.132,2004-05
Maurice Taylor,NYK,28.0,205.74,115.66596,65,7.3,4.0,1.0,-2.3,0.062,0.166,0.207,0.48,0.091,2004-05
Maurice Evans,SAC,26.0,195.58,99.79024,65,6.4,3.1,0.7,-0.7,0.079,0.106,0.159,0.511,0.0559999999999999,2004-05
Maurice Baker,POR,25.0,187.96,90.7184,5,0.0,0.4,0.2,27.3,0.063,0.0559999999999999,0.05,0.0,0.077,2004-05
Matt Harpring,UTA,29.0,200.66,104.779752,78,14.0,6.2,1.8,-7.3,0.092,0.143,0.201,0.5489999999999999,0.0969999999999999,2004-05
Matt Freije,NOH,23.0,208.28,112.944408,23,4.0,2.7,0.9,-9.9,0.042,0.132,0.159,0.356,0.079,2004-05
Matt Carroll,CHA,24.0,198.12,96.161504,25,9.0,2.4,0.7,2.3,0.032,0.12,0.246,0.517,0.07,2004-05
Matt Bonner,TOR,25.0,208.28,108.86208,82,7.2,3.5,0.6,-1.0,0.077,0.134,0.157,0.596,0.054,2004-05
Matt Barnes,SAC,25.0,200.66,102.511792,43,3.8,3.1,1.3,3.3,0.078,0.141,0.138,0.465,0.113,2004-05
Mateen Cleaves,SEA,27.0,187.96,95.25432,14,0.9,0.4,0.5,-16.5,0.033,0.0819999999999999,0.136,0.412,0.1939999999999999,2004-05
Marquis Daniels,DAL,24.0,198.12,90.7184,60,9.1,3.6,2.1,2.5,0.067,0.105,0.203,0.484,0.153,2004-05
Marko Jaric,LAC,26.0,200.66,98.429464,50,9.9,3.2,6.1,1.3,0.016,0.1009999999999999,0.166,0.5,0.287,2004-05
Mark Pope,DEN,32.0,208.28,106.59412,9,0.4,0.9,0.1,-8.6,0.1669999999999999,0.115,0.122,0.3329999999999999,0.063,2004-05
Mark Madsen,MIN,29.0,205.74,107.047712,41,2.1,3.1,0.4,6.1,0.127,0.123,0.0819999999999999,0.526,0.0409999999999999,2004-05
Mark Jones,ORL,30.0,198.12,97.52228,10,2.3,1.3,0.6,-0.4,0.05,0.067,0.133,0.325,0.075,2004-05
Mark Blount,BOS,29.0,213.36,113.398,82,9.4,4.8,1.6,0.4,0.079,0.135,0.179,0.5589999999999999,0.098,2004-05
Mario Kasun,ORL,25.0,213.36,117.93392,44,2.7,2.9,0.2,-5.4,0.157,0.243,0.168,0.505,0.035,2004-05
Michael Ruffin,WAS,28.0,203.2,112.490816,79,1.4,4.2,0.8,-0.7,0.138,0.174,0.061,0.432,0.074,2004-05
Marcus Haislip,IND,24.0,208.28,104.32616,9,3.6,1.7,0.3,-8.1,0.054,0.122,0.2269999999999999,0.373,0.0559999999999999,2004-05
Michael Stewart,ATL,30.0,208.28,104.32616,12,2.1,3.3,0.4,-12.8,0.1639999999999999,0.183,0.093,0.519,0.052,2004-05
Mickael Pietrus,GSW,23.0,198.12,97.52228,67,9.5,2.8,1.2,0.3,0.052,0.107,0.228,0.539,0.105,2004-05
Paul Pierce,BOS,27.0,198.12,104.32616,82,21.6,6.6,4.2,3.5,0.032,0.176,0.265,0.583,0.1969999999999999,2004-05
Pau Gasol,MEM,24.0,213.36,108.86208,56,17.8,7.3,2.4,4.1,0.089,0.183,0.26,0.5820000000000001,0.143,2004-05
Pat Garrity,ORL,28.0,205.74,107.954896,71,4.6,1.7,0.4,-7.2,0.024,0.124,0.157,0.505,0.051,2004-05
Pape Sow,TOR,23.0,208.28,113.398,27,2.3,2.1,0.1,0.3,0.084,0.193,0.146,0.444,0.012,2004-05
P.J. Brown,NOH,35.0,210.82,108.408488,82,10.8,9.0,2.2,-9.3,0.107,0.205,0.157,0.512,0.109,2004-05
Othella Harrington,CHI,31.0,205.74,106.59412,70,8.0,4.2,0.8,6.4,0.094,0.166,0.207,0.5589999999999999,0.077,2004-05
Omar Cook,TOR,23.0,185.42,86.18248,5,4.6,1.4,4.4,14.9,0.031,0.072,0.1969999999999999,0.432,0.415,2004-05
Obinna Ekezie,ATL,29.0,205.74,122.46984,42,5.5,4.3,0.3,-5.5,0.114,0.179,0.165,0.516,0.023,2004-05
Nikoloz Tskitishvili,GSW,22.0,213.36,102.0582,35,1.4,1.2,0.3,-7.9,0.0559999999999999,0.136,0.203,0.324,0.081,2004-05
Nick Van Exel,POR,33.0,185.42,86.18248,53,11.1,3.0,4.3,-4.0,0.015,0.0969999999999999,0.195,0.494,0.231,2004-05
Nick Collison,SEA,24.0,205.74,115.66596,82,5.6,4.6,0.4,4.2,0.134,0.185,0.155,0.569,0.04,2004-05
Nene,DEN,22.0,210.82,117.93392,55,9.6,5.9,1.5,2.3,0.093,0.188,0.193,0.551,0.103,2004-05
Nenad Krstic,NJN,21.0,213.36,108.86208,75,10.0,5.3,1.0,1.4,0.098,0.15,0.19,0.547,0.067,2004-05
Ndudi Ebi,MIN,21.0,205.74,88.45044,2,13.5,8.0,0.5,17.9,0.109,0.208,0.23,0.541,0.033,2004-05
Nazr Mohammed,SAS,27.0,208.28,113.398,77,9.5,7.6,0.4,-4.6,0.14,0.2,0.19,0.521,0.0289999999999999,2004-05
Morris Peterson,TOR,27.0,200.66,97.52228,82,12.5,4.1,2.1,-0.3,0.032,0.122,0.1889999999999999,0.5429999999999999,0.11,2004-05
Moochie Norris,HOU,31.0,185.42,83.91452,38,2.4,1.2,1.0,-5.9,0.034,0.113,0.193,0.376,0.207,2004-05
Mo Williams,MIL,22.0,185.42,85.728888,80,10.2,3.1,6.1,-3.4,0.025,0.1009999999999999,0.198,0.504,0.3389999999999999,2004-05
Milt Palacio,TOR,27.0,190.5,95.25432,80,5.8,1.7,3.5,1.1,0.02,0.081,0.172,0.507,0.296,2004-05
Mikki Moore,LAC,29.0,213.36,101.151016,74,5.4,3.3,0.6,-2.3,0.107,0.149,0.165,0.5710000000000001,0.07,2004-05
Mike Wilks,SAS,26.0,177.8,81.64656,48,1.7,0.5,0.7,-10.5,0.016,0.089,0.176,0.482,0.2339999999999999,2004-05
Mike Miller,MEM,25.0,203.2,98.883056,76,13.4,3.9,2.9,5.5,0.019,0.134,0.1969999999999999,0.614,0.1689999999999999,2004-05
Mike James,HOU,30.0,187.96,85.275296,74,11.8,2.8,3.6,4.4,0.022,0.105,0.2289999999999999,0.534,0.253,2004-05
Mike Dunleavy,GSW,24.0,205.74,104.32616,79,13.4,5.5,2.6,-1.2,0.039,0.149,0.191,0.539,0.127,2004-05
Mike Bibby,SAC,27.0,185.42,86.18248,80,19.6,4.2,6.8,3.1,0.0279999999999999,0.091,0.236,0.5429999999999999,0.2769999999999999,2004-05
Michael Sweetney,NYK,22.0,203.2,122.46984,77,8.4,5.4,0.6,-2.3,0.133,0.196,0.2,0.5920000000000001,0.05,2004-05
Paul Shirley,PHX,27.0,208.28,104.32616,9,1.3,0.2,0.3,-49.0,0.04,0.036,0.223,0.47,0.2,2004-05
Marcus Fizer,MIL,26.0,203.2,117.93392,54,6.2,3.2,1.2,-7.2,0.039,0.205,0.214,0.498,0.128,2004-05
Marcus Banks,BOS,23.0,187.96,90.7184,81,4.6,1.6,1.9,1.7,0.03,0.096,0.171,0.52,0.22,2004-05
Kurt Thomas,NYK,32.0,205.74,106.59412,80,11.5,10.4,2.0,-3.4,0.068,0.271,0.165,0.488,0.09,2004-05
Kris Humphries,UTA,20.0,205.74,106.59412,67,4.1,2.9,0.6,-12.2,0.093,0.184,0.201,0.419,0.095,2004-05
Kobe Bryant,LAL,26.0,198.12,99.79024,66,27.6,5.9,6.0,-2.2,0.04,0.125,0.316,0.563,0.287,2004-05
Kirk Snyder,UTA,22.0,198.12,102.0582,68,5.0,1.8,0.5,-10.9,0.069,0.104,0.221,0.456,0.073,2004-05
Kirk Penney,LAC,24.0,195.58,99.79024,4,0.5,0.3,0.3,-9.2,0.0,0.111,0.1889999999999999,0.3329999999999999,0.1669999999999999,2004-05
Kirk Hinrich,CHI,24.0,190.5,86.18248,77,15.7,3.9,6.4,-0.3,0.013,0.11,0.2239999999999999,0.495,0.318,2004-05
Keyon Dooling,MIA,25.0,190.5,86.18248,74,5.2,1.2,1.8,4.4,0.011,0.075,0.186,0.486,0.187,2004-05
Kevin Willis,ATL,42.0,213.36,111.13004,29,3.0,2.6,0.3,-15.5,0.091,0.1639999999999999,0.151,0.434,0.043,2004-05
Kevin Ollie,PHI,32.0,187.96,88.45044,26,1.1,0.7,0.7,0.6,0.023,0.125,0.118,0.4,0.196,2004-05
Kevin Martin,SAC,22.0,200.66,83.91452,45,2.9,1.3,0.5,3.0,0.071,0.071,0.161,0.4639999999999999,0.071,2004-05
Kevin Garnett,MIN,29.0,210.82,99.79024,82,22.2,13.5,5.7,1.2,0.095,0.303,0.2689999999999999,0.5670000000000001,0.264,2004-05
Kerry Kittles,LAC,31.0,195.58,83.91452,11,6.3,2.9,1.8,-4.0,0.005,0.156,0.155,0.446,0.13,2004-05
Kenyon Martin,DEN,27.0,205.74,106.140528,70,15.5,7.3,2.4,1.7,0.076,0.184,0.235,0.521,0.131,2004-05
Kenny Thomas,SAC,27.0,200.66,111.13004,73,12.4,7.3,2.1,-1.2,0.093,0.193,0.207,0.515,0.118,2004-05
Kenny Anderson,LAC,34.0,185.42,76.203456,43,4.7,2.0,2.4,-12.0,0.035,0.1119999999999999,0.16,0.467,0.22,2004-05
Kendrick Perkins,BOS,20.0,208.28,127.00576,60,2.5,2.9,0.4,1.2,0.122,0.247,0.157,0.515,0.062,2004-05
Kendall Gill,MIL,37.0,195.58,97.975872,14,6.1,2.6,1.9,-2.8,0.042,0.121,0.159,0.479,0.159,2004-05
Kelvin Cato,ORL,30.0,210.82,124.7378,62,7.0,6.7,0.6,2.7,0.077,0.221,0.122,0.6,0.039,2004-05
Keith Van Horn,DAL,29.0,208.28,111.13004,62,11.2,4.7,1.2,2.0,0.067,0.16,0.214,0.55,0.085,2004-05
Keith McLeod,UTA,25.0,187.96,86.18248,53,7.8,2.1,4.5,-5.0,0.017,0.084,0.1889999999999999,0.44,0.282,2004-05
Keith Bogans,CHA,25.0,195.58,97.52228,74,9.6,3.1,1.8,-7.2,0.046,0.103,0.218,0.465,0.124,2004-05
Kedrick Brown,PHI,24.0,200.66,100.697424,8,1.5,1.4,0.5,-26.4,0.022,0.2269999999999999,0.119,0.5770000000000001,0.154,2004-05
Kareem Rush,CHA,24.0,198.12,97.52228,48,8.4,1.9,1.4,-7.3,0.022,0.086,0.22,0.471,0.121,2004-05
Kaniel Dickens,NJN,26.0,203.2,97.52228,11,1.2,0.8,0.1,-31.3,0.079,0.143,0.145,0.437,0.036,2004-05
Juwan Howard,HOU,32.0,205.74,104.32616,61,9.6,5.7,1.5,1.9,0.094,0.16,0.1939999999999999,0.494,0.1,2004-05
Kwame Brown,WAS,23.0,210.82,110.222856,42,7.0,4.9,0.9,-6.4,0.089,0.175,0.179,0.497,0.074,2004-05
Marcus Camby,DEN,31.0,210.82,102.0582,66,10.3,10.0,2.3,4.1,0.078,0.293,0.176,0.505,0.119,2004-05
Kyle Korver,PHI,24.0,198.12,95.707912,82,11.5,4.6,2.2,0.6,0.017,0.144,0.15,0.588,0.108,2004-05
Lamond Murray,TOR,32.0,200.66,106.59412,62,6.0,2.6,0.8,2.6,0.053,0.144,0.1989999999999999,0.537,0.086,2004-05
Marc Jackson,PHI,30.0,208.28,114.758776,81,12.0,5.0,1.0,-0.5,0.104,0.13,0.226,0.5479999999999999,0.074,2004-05
Manu Ginobili,SAS,27.0,198.12,92.98636,74,16.0,4.4,3.9,16.6,0.0409999999999999,0.136,0.242,0.609,0.217,2004-05
Mamadou N'diaye,LAC,30.0,213.36,115.66596,11,1.8,1.6,0.1,-20.8,0.138,0.143,0.152,0.433,0.0279999999999999,2004-05
Malik Rose,NYK,30.0,200.66,111.13004,76,7.0,4.5,0.8,-0.2,0.105,0.1689999999999999,0.195,0.511,0.07,2004-05
Malik Allen,CHA,27.0,208.28,115.66596,36,5.4,2.8,0.5,-4.9,0.088,0.1369999999999999,0.186,0.512,0.062,2004-05
Maciej Lampe,NOH,20.0,210.82,124.7378,37,3.1,2.4,0.3,-5.5,0.066,0.171,0.191,0.406,0.05,2004-05
Luol Deng,CHI,20.0,203.2,99.79024,61,11.7,5.3,2.2,4.1,0.064,0.15,0.225,0.496,0.141,2004-05
Luke Walton,LAL,25.0,203.2,106.59412,61,3.2,2.3,1.5,-7.4,0.079,0.132,0.152,0.492,0.2,2004-05
Luke Ridnour,SEA,24.0,185.42,75.749864,82,10.0,2.5,5.9,-0.5,0.026,0.071,0.174,0.504,0.304,2004-05
Luke Jackson,CLE,23.0,200.66,97.52228,10,2.9,0.6,0.3,-23.0,0.039,0.111,0.308,0.489,0.1669999999999999,2004-05
Luis Flores,DEN,24.0,187.96,88.45044,16,2.2,0.2,0.7,13.1,0.015,0.0289999999999999,0.242,0.586,0.262,2004-05
Lucious Harris,CLE,34.0,195.58,92.98636,73,4.3,1.7,0.7,-1.6,0.038,0.085,0.145,0.475,0.073,2004-05
Lorenzen Wright,MEM,29.0,210.82,108.86208,80,9.6,7.7,1.1,1.3,0.093,0.233,0.181,0.501,0.066,2004-05
Loren Woods,TOR,27.0,215.9,117.93392,45,3.9,4.9,0.4,-8.3,0.118,0.236,0.145,0.4629999999999999,0.038,2004-05
Lonny Baxter,NOH,26.0,203.2,117.93392,4,1.5,2.0,0.0,-27.5,0.114,0.125,0.201,0.253,0.0,2004-05
Lionel Chalmers,LAC,24.0,182.88,81.64656,36,3.1,0.9,1.4,-3.9,0.012,0.074,0.181,0.409,0.211,2004-05
Linton Johnson,SAS,25.0,203.2,102.0582,2,0.0,1.5,0.0,22.8,0.0,0.214,0.084,0.0,0.0,2004-05
Lindsey Hunter,DET,34.0,187.96,88.45044,76,3.8,1.6,1.7,1.3,0.04,0.09,0.162,0.435,0.1939999999999999,2004-05
Lee Nailon,NOH,30.0,205.74,107.954896,68,14.2,4.4,1.6,-9.9,0.071,0.104,0.241,0.511,0.11,2004-05
Leandro Barbosa,PHX,22.0,190.5,85.275296,63,7.0,2.1,2.0,-0.5,0.033,0.092,0.19,0.575,0.187,2004-05
LeBron James,CLE,20.0,203.2,108.86208,80,27.2,7.4,7.2,1.9,0.038,0.17,0.297,0.5539999999999999,0.324,2004-05
Lawrence Funderburke,CHI,34.0,205.74,104.32616,2,4.5,1.5,0.0,-7.1,0.0559999999999999,0.118,0.181,0.5489999999999999,0.0,2004-05
Latrell Sprewell,MIN,34.0,195.58,88.45044,80,12.8,3.2,2.2,-1.2,0.032,0.083,0.22,0.489,0.119,2004-05
Larry Hughes,WAS,26.0,195.58,83.46092800000001,61,22.0,6.3,4.7,2.8,0.034,0.151,0.264,0.523,0.214,2004-05
Laron Profit,WAS,27.0,195.58,92.532768,42,3.2,1.8,0.9,-4.2,0.063,0.152,0.172,0.489,0.151,2004-05
Lamar Odom,LAL,25.0,208.28,102.0582,64,15.2,10.2,3.7,-2.0,0.067,0.242,0.21,0.539,0.182,2004-05
Pavel Podkolzin,DAL,20.0,226.06,117.93392,5,0.2,0.4,0.0,-12.2,0.0,0.3329999999999999,0.209,0.568,0.0,2004-05
Peja Stojakovic,SAC,28.0,208.28,103.872568,66,20.1,4.3,2.1,2.7,0.0279999999999999,0.0969999999999999,0.218,0.584,0.086,2004-05
Peter John Ramos,WAS,20.0,220.98,124.7378,6,1.8,0.7,0.0,-12.7,0.048,0.25,0.29,0.506,0.0,2004-05
Travis Outlaw,POR,20.0,205.74,95.25432,59,5.4,2.1,0.6,-5.4,0.063,0.109,0.1969999999999999,0.532,0.078,2004-05
Travis Best,NJN,32.0,180.34,82.553744,76,6.8,1.4,1.9,-7.6,0.016,0.075,0.186,0.508,0.183,2004-05
Tracy McGrady,HOU,26.0,203.2,95.25432,78,25.7,6.2,5.7,4.0,0.027,0.149,0.309,0.526,0.276,2004-05
Torraye Braggs,HOU,29.0,203.2,111.13004,7,0.9,1.7,0.0,-20.6,0.368,0.278,0.206,0.429,0.0,2004-05
Tony Parker,SAS,23.0,187.96,80.28578399999998,80,16.6,3.7,6.1,9.7,0.02,0.107,0.25,0.528,0.3229999999999999,2004-05
Tony Massenburg,SAS,37.0,205.74,113.398,61,3.2,2.7,0.2,-3.5,0.09,0.191,0.171,0.467,0.035,2004-05
Tony Delk,ATL,31.0,187.96,85.728888,56,11.9,2.3,1.9,-8.0,0.023,0.095,0.235,0.512,0.138,2004-05
Tony Bobbitt,LAL,25.0,193.04,86.18248,2,2.5,1.5,0.0,-4.2,0.0,0.1669999999999999,0.195,0.5,0.0,2004-05
Tony Battie,ORL,29.0,210.82,108.86208,81,4.9,5.6,0.5,-3.2,0.067,0.198,0.111,0.498,0.033,2004-05
Tony Allen,BOS,23.0,193.04,96.615096,77,6.4,2.9,0.8,6.3,0.079,0.126,0.187,0.542,0.08,2004-05
Toni Kukoc,MIL,36.0,210.82,106.59412,53,5.6,3.0,3.0,-0.8,0.034,0.133,0.145,0.523,0.228,2004-05
Tom Gugliotta,ATL,35.0,208.28,113.398,47,5.1,4.1,1.4,-12.1,0.068,0.1689999999999999,0.151,0.46,0.115,2004-05
Tim Thomas,NYK,28.0,208.28,108.86208,71,12.0,3.3,1.5,-5.9,0.027,0.1159999999999999,0.213,0.536,0.093,2004-05
Tim Duncan,SAS,29.0,210.82,117.93392,66,20.3,11.1,2.7,16.7,0.111,0.2769999999999999,0.291,0.54,0.151,2004-05
Tierre Brown,LAL,26.0,187.96,85.728888,76,4.4,1.2,2.0,-5.1,0.023,0.079,0.2,0.437,0.248,2004-05
Theron Smith,CHA,24.0,203.2,102.0582,33,3.2,3.5,0.8,-16.7,0.081,0.182,0.151,0.367,0.094,2004-05
Theo Ratliff,POR,32.0,208.28,106.59412,63,4.8,5.3,0.5,-2.7,0.077,0.141,0.099,0.5,0.03,2004-05
Tayshaun Prince,DET,25.0,205.74,97.52228,82,14.7,5.3,3.0,7.8,0.051,0.113,0.188,0.556,0.14,2004-05
Tamar Slay,CHA,25.0,203.2,99.79024,8,3.5,1.8,0.4,-12.8,0.071,0.1669999999999999,0.253,0.351,0.067,2004-05
Stromile Swift,MEM,25.0,205.74,104.32616,60,10.1,4.6,0.7,1.7,0.088,0.166,0.247,0.517,0.063,2004-05
Steven Smith,MIA,36.0,203.2,100.243832,50,6.3,1.3,1.4,-6.0,0.022,0.087,0.185,0.5539999999999999,0.161,2004-05
Steven Hunter,PHX,23.0,213.36,108.86208,76,4.6,3.0,0.2,2.9,0.1009999999999999,0.123,0.139,0.596,0.018,2004-05
Steve Nash,PHX,31.0,190.5,88.45044,75,15.5,3.3,11.5,13.3,0.025,0.078,0.205,0.606,0.46,2004-05
Steve Francis,ORL,28.0,190.5,90.7184,78,21.3,5.8,7.0,-0.3,0.049,0.12,0.284,0.521,0.315,2004-05
Steve Blake,WAS,25.0,190.5,78.017824,44,4.3,1.6,1.6,-6.2,0.03,0.096,0.17,0.4679999999999999,0.18,2004-05
Tremaine Fowlkes,IND,29.0,203.2,99.79024,8,2.4,1.0,0.0,-4.4,0.077,0.119,0.247,0.531,0.0,2004-05
Stephon Marbury,NYK,28.0,187.96,90.7184,82,21.7,3.0,8.1,-1.8,0.017,0.07,0.245,0.575,0.344,2004-05
Trenton Hassell,MIN,26.0,195.58,90.7184,82,6.6,2.7,1.6,-1.8,0.046,0.075,0.133,0.515,0.0969999999999999,2004-05
Troy Hudson,MIN,29.0,185.42,77.11064,79,8.7,1.3,3.6,-1.1,0.013,0.055,0.2189999999999999,0.491,0.265,2004-05
Wally Szczerbiak,MIN,28.0,200.66,110.676448,81,15.5,3.7,2.4,1.7,0.039,0.095,0.213,0.595,0.125,2004-05
Walter McCarty,PHX,31.0,208.28,104.32616,72,3.6,1.9,0.5,-0.3,0.037,0.143,0.143,0.525,0.067,2004-05
Wang Zhi-zhi,MIA,27.0,215.9,128.820128,20,2.2,0.9,0.3,-2.9,0.075,0.135,0.241,0.521,0.1,2004-05
Wesley Person,DEN,34.0,198.12,90.7184,41,6.4,2.0,1.0,0.6,0.005,0.135,0.166,0.57,0.094,2004-05
Willie Green,PHI,23.0,187.96,91.171992,57,7.7,2.3,1.8,-5.8,0.022,0.12,0.231,0.457,0.172,2004-05
Yao Ming,HOU,24.0,228.6,140.61352,80,18.3,8.4,0.8,2.0,0.102,0.215,0.264,0.614,0.048,2004-05
Yuta Tabuse,PHX,24.0,175.26,74.84268,4,1.8,1.0,0.8,2.7,0.087,0.105,0.192,0.451,0.25,2004-05
Zach Randolph,POR,23.0,205.74,114.758776,46,18.9,9.6,1.9,-3.7,0.103,0.211,0.275,0.511,0.107,2004-05
Zarko Cabarkapa,GSW,24.0,210.82,102.0582,40,6.0,2.6,0.6,4.2,0.08,0.17,0.2189999999999999,0.579,0.093,2004-05
Zaza Pachulia,MIL,21.0,210.82,120.20188,74,6.2,5.1,0.8,-0.4,0.1169999999999999,0.217,0.1689999999999999,0.526,0.071,2004-05
Zeljko Rebraca,LAC,33.0,213.36,120.20188,58,5.8,3.2,0.4,0.3,0.066,0.165,0.163,0.625,0.049,2004-05
Zendon Hamilton,MIL,30.0,210.82,115.212368,16,3.2,2.6,0.4,-8.1,0.136,0.2,0.19,0.48,0.063,2004-05
Zoran Planinic,NJN,22.0,200.66,90.7184,43,5.0,1.6,1.0,-4.8,0.044,0.118,0.2269999999999999,0.534,0.185,2004-05
Zydrunas Ilgauskas,CLE,30.0,220.98,117.93392,78,16.9,8.6,1.3,2.5,0.136,0.17,0.243,0.55,0.065,2004-05
Voshon Lenard,DEN,32.0,193.04,92.98636,3,9.7,2.0,2.0,-2.1,0.0,0.136,0.2289999999999999,0.491,0.15,2004-05
Vladimir Radmanovic,SEA,24.0,208.28,106.140528,63,11.8,4.6,1.4,8.2,0.036,0.155,0.191,0.534,0.076,2004-05
Vlade Divac,LAL,37.0,215.9,117.93392,15,2.3,2.1,1.3,-14.2,0.142,0.133,0.165,0.469,0.247,2004-05
Vitaly Potapenko,SEA,30.0,208.28,129.27372,33,3.5,2.4,0.3,-4.1,0.107,0.183,0.157,0.581,0.045,2004-05
Vince Carter,NJN,28.0,198.12,99.79024,77,24.5,5.2,4.2,0.1,0.042,0.125,0.31,0.541,0.2339999999999999,2004-05
Vin Baker,HOU,33.0,210.82,108.86208,27,1.3,1.4,0.4,-19.2,0.093,0.129,0.144,0.354,0.079,2004-05
Viktor Khryapa,POR,22.0,205.74,95.25432,32,4.2,3.4,0.8,-10.0,0.06,0.171,0.15,0.474,0.08,2004-05
Udonis Haslem,MIA,25.0,203.2,103.418976,80,10.9,9.1,1.4,9.2,0.11,0.208,0.148,0.588,0.061,2004-05
Tyson Chandler,CHI,22.0,215.9,106.59412,80,8.0,9.7,0.8,2.7,0.133,0.259,0.139,0.565,0.049,2004-05
Tyronn Lue,ATL,28.0,182.88,80.73937600000001,70,11.2,2.1,4.6,-12.4,0.008,0.081,0.191,0.542,0.275,2004-05
Troy Murphy,GSW,25.0,210.82,111.13004,70,15.4,10.8,1.4,-4.1,0.109,0.242,0.22,0.495,0.068,2004-05
Trevor Ariza,NYK,20.0,203.2,90.7184,80,5.9,3.0,1.1,-1.2,0.077,0.129,0.178,0.503,0.1009999999999999,2004-05
Stephen Jackson,IND,27.0,203.2,98.883056,51,18.7,4.9,2.3,3.1,0.0289999999999999,0.133,0.2739999999999999,0.518,0.133,2004-05
Stacey Augmon,ORL,36.0,203.2,92.079176,55,3.5,1.8,0.7,-5.0,0.072,0.095,0.153,0.48,0.084,2004-05
Speedy Claxton,NOH,27.0,180.34,77.11064,62,11.5,3.0,6.0,-5.4,0.021,0.095,0.2,0.493,0.33,2004-05
Robert Swift,SEA,19.0,213.36,111.13004,16,0.9,0.3,0.1,-27.8,0.015,0.078,0.13,0.501,0.051,2004-05
Robert Horry,SAS,34.0,208.28,108.86208,75,6.0,3.6,1.1,11.5,0.076,0.157,0.163,0.5329999999999999,0.091,2004-05
Ricky Davis,BOS,25.0,200.66,88.45044,82,16.0,3.0,3.0,-0.3,0.0289999999999999,0.078,0.235,0.547,0.163,2004-05
Rick Brunson,LAC,33.0,193.04,86.18248,80,5.5,2.3,5.1,-1.4,0.0139999999999999,0.0969999999999999,0.143,0.46,0.332,2004-05
Richie Frahm,POR,27.0,195.58,95.25432,43,3.8,1.4,0.7,-3.6,0.0409999999999999,0.1009999999999999,0.152,0.5429999999999999,0.0969999999999999,2004-05
Richard Hamilton,DET,27.0,200.66,87.543256,76,18.7,3.9,4.9,7.8,0.03,0.087,0.249,0.528,0.226,2004-05
Reggie Miller,IND,39.0,200.66,88.45044,66,14.8,2.4,2.2,4.6,0.01,0.074,0.204,0.5820000000000001,0.125,2004-05
Reggie Evans,SEA,25.0,203.2,111.13004,79,4.9,9.3,0.7,0.6,0.1639999999999999,0.318,0.119,0.512,0.046,2004-05
Reece Gaines,MIL,24.0,198.12,92.98636,21,2.0,0.7,0.3,-17.5,0.006,0.074,0.15,0.396,0.078,2004-05
Ray Allen,SEA,29.0,195.58,92.98636,78,23.9,4.4,3.7,3.4,0.032,0.106,0.276,0.555,0.176,2004-05
Raul Lopez,UTA,25.0,182.88,79.3786,31,5.2,1.3,4.0,4.6,0.018,0.079,0.178,0.5379999999999999,0.363,2004-05
Rasual Butler,MIA,26.0,200.66,92.98636,65,6.5,2.3,1.0,6.8,0.0139999999999999,0.125,0.181,0.488,0.085,2004-05
Rasho Nesterovic,SAS,29.0,213.36,115.66596,70,5.9,6.6,1.0,13.3,0.123,0.177,0.136,0.4629999999999999,0.061,2004-05
Rasheed Wallace,DET,30.0,210.82,104.32616,79,14.5,8.2,1.8,7.5,0.076,0.2019999999999999,0.223,0.499,0.094,2004-05
